No.,783,Name,Βουδούρης Γεωργίου Οδυσσεύς - Νίκος,Period,ΙΕ΄(17/06/2012-31/12/2014),Date,06/11/2013,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΑΝΕΞΑΡΤΗΤΟΙΔΗΜΟΚΡΑΤΙΚΟΙΒΟΥΛΕΥΤΕΣ,Description,Προσχώρησης/ΕπανένταξηςσεΚ.Ο,,
No.,784,Name,Βουδούρης Παναγιώτη Δημήτριος,Period,Α'(17/11/1974-22/10/1977),Date,17/11/1974,Administrative-Region,ΔΗΜΟΣΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,785,Name,Βουδούρης Παναγιώτη Δημήτριος,Period,Β'(20/11/1977-19/09/1981),Date,20/11/1977,Administrative-Region,Α'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,786,Name,Βουδούρης Παναγιώτη Δημήτριος,Period,Δ'(02/06/1985-02/06/1989),Date,02/06/1985,Administrative-Region,Α'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,787,Name,Βουλβουκέλη Σταύρου Βασιλική - Ραφαέλλα,Period,ΙΔ΄(06/05/2012-19/05/2012),Date,06/05/2012,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΑΝΕΞΑΡΤΗΤΟΙΕΛΛΗΝΕΣ-ΠΑΝΟΣΚΑΜΜΕΝΟΣ,Description,Εκλογής,,
No.,788,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,Ε'(18/06/1989-12/10/1989),Date,18/06/1989,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,789,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,ΣΤ'(05/11/1989-12/03/1990),Date,05/11/1989,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,790,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,Ζ'(08/04/1990-11/09/1993),Date,08/04/1990,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,791,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,Η'(10/10/1993-24/08/1996),Date,10/10/1993,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,792,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,Θ΄(22/09/1996-14/03/2000),Date,22/09/1996,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,793,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,Ι'(09/04/2000-11/02/2004),Date,09/04/2000,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,794,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,ΙΑ'(07/03/2004-18/08/2007),Date,07/03/2004,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,795,Name,Βουλγαράκης Αποστόλου Γεώργιος,Period,ΙΒ'(16/09/2007-07/09/2009),Date,16/09/2007,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,796,Name,Βούλγαρης Ευαγγέλου Αλέξανδρος,Period,Θ΄(22/09/1996-14/03/2000),Date,22/09/1996,Administrative-Region,ΜΑΓΝΗΣΙΑΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,797,Name,Βούλγαρης Ευαγγέλου Αλέξανδρος,Period,Ι'(09/04/2000-11/02/2004),Date,09/04/2000,Administrative-Region,ΜΑΓΝΗΣΙΑΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,798,Name,Βουλδής Θεοδώρου Ιωάννης,Period,ΙΔ΄(06/05/2012-19/05/2012),Date,06/05/2012,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΛΑΪΚΟΣΣΥΝΔΕΣΜΟΣ-ΧΡΥΣΗΑΥΓΗ,Description,Εκλογής,,
No.,799,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΑ'(07/03/2004-18/08/2007),Date,07/03/2004,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,800,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΔ΄(06/05/2012-19/05/2012),Date,06/05/2012,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,801,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΕ΄(17/06/2012-31/12/2014),Date,17/06/2012,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,802,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΣΤ΄(25/01/2015-28/08/2015),Date,25/01/2015,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,803,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΖ΄(20/09/2015-11/06/2019),Date,20/09/2015,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,804,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΗ΄(17/07/2019-22/04/2023),Date,07/07/2019,Administrative-Region,Β3΄ΝΟΤΙΟΥΤΟΜΕΑΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,805,Name,Βούλτεψη  Ιωάννη Σοφία ,Period,ΙΘ΄(28/05/2023-07/06/2023),Date,21/05/2023,Administrative-Region,Β3΄ΝΟΤΙΟΥΤΟΜΕΑΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,806,Name,Βουνάτσος Φωκίωνα Δημήτριος,Period,Γ'(18/10/1981-07/05/1985),Date,18/10/1981,Administrative-Region,ΛΕΣΒΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,807,Name,Βουνάτσος Φωκίωνα Δημήτριος,Period,Δ'(02/06/1985-02/06/1989),Date,02/06/1985,Administrative-Region,ΛΕΣΒΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,808,Name,Βουνάτσος Φωκίωνα Δημήτριος,Period,Ε'(18/06/1989-12/10/1989),Date,18/06/1989,Administrative-Region,ΛΕΣΒΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,809,Name,Βουνάτσος Φωκίωνα Δημήτριος,Period,ΣΤ'(05/11/1989-12/03/1990),Date,05/11/1989,Administrative-Region,ΛΕΣΒΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,810,Name,Βουνάτσος Φωκίωνα Δημήτριος,Period,Ζ'(08/04/1990-11/09/1993),Date,08/04/1990,Administrative-Region,ΛΕΣΒΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Aντικατέστησε,ΣηφουνάκηςΝικόλαοςΟδυσσέα(Λόγω,ΈκπτωσηςΒουλευτικούΑξιώματος)
No.,811,Name,Βουνάτσος Φωκίωνα Δημήτριος,Period,Η'(10/10/1993-24/08/1996),Date,10/10/1993,Administrative-Region,ΛΕΣΒΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,812,Name,Βουρδουμπάς Δημητρίου Γεώργιος,Period,Δ'(02/06/1985-02/06/1989),Date,02/06/1985,Administrative-Region,ΒΟΙΩΤΙΑΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,813,Name,Βούρος Στεφάνου Ιωάννης,Period,ΙΓ΄(04/10/2009-11/04/2012),Date,04/10/2009,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,814,Name,Βούτσης Γεωργίου Νικόλαος,Period,ΙΔ΄(06/05/2012-19/05/2012),Date,06/05/2012,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,815,Name,Βούτσης Γεωργίου Νικόλαος,Period,ΙΕ΄(17/06/2012-31/12/2014),Date,17/06/2012,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,816,Name,Βούτσης Γεωργίου Νικόλαος,Period,ΙΣΤ΄(25/01/2015-28/08/2015),Date,25/01/2015,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,817,Name,Βούτσης Γεωργίου Νικόλαος,Period,ΙΖ΄(20/09/2015-11/06/2019),Date,20/09/2015,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,818,Name,Βούτσης Γεωργίου Νικόλαος,Period,ΙΗ΄(17/07/2019-22/04/2023),Date,07/07/2019,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,819,Name,Βούτσης Γεωργίου Νικόλαος,Period,ΙΘ΄(28/05/2023-07/06/2023),Date,21/05/2023,Administrative-Region,Α'ΑΘΗΝΩΝ,Parliamentary-Party,ΣΥΡΙΖΑ-ΠΡΟΟΔΕΥΤΙΚΗΣΥΜΜΑΧΙΑ,Description,Εκλογής,,
No.,820,Name,Βουτσίνος Ιωάννη Μάριος,Period,ΙΔ΄(06/05/2012-19/05/2012),Date,06/05/2012,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΑΝΕΞΑΡΤΗΤΟΙΕΛΛΗΝΕΣ-ΠΑΝΟΣΚΑΜΜΕΝΟΣ,Description,Εκλογής,,
No.,821,Name,Βραδέλης Στεργίου Δημήτριος,Period,Β'(20/11/1977-19/09/1981),Date,20/11/1977,Administrative-Region,ΡΟΔΟΠΗΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,822,Name,Βραδέλης Στεργίου Δημήτριος,Period,Γ'(18/10/1981-07/05/1985),Date,18/10/1981,Administrative-Region,ΡΟΔΟΠΗΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,823,Name,Βραδέλης Στεργίου Δημήτριος,Period,Δ'(02/06/1985-02/06/1989),Date,02/06/1985,Administrative-Region,ΡΟΔΟΠΗΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,824,Name,Βράντζα Αχιλλέως Παναγιώτα,Period,ΙΖ΄(20/09/2015-11/06/2019),Date,20/09/2015,Administrative-Region,ΚΑΡΔΙΤΣΑΣ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,825,Name,Βρέντζος Σπυρίδων Σταύρος,Period,Ι'(09/04/2000-11/02/2004),Date,09/04/2000,Administrative-Region,ΗΡΑΚΛΕΙΟΥ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,826,Name,Βρεττάκος Δρακούλη Γεώργιος,Period,ΙΘ΄(28/05/2023-07/06/2023),Date,21/05/2023,Administrative-Region,Β'ΠΕΙΡΑΙΩΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,827,Name,Βρεττάκος Λεωνίδα Δημήτριος,Period,Α'(17/11/1974-22/10/1977),Date,17/11/1974,Administrative-Region,ΥΠΟΛΟΙΠΟΝΠΡΩΗΝΔΗΜΟΥΑΘΗΝΑΙΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,828,Name,Βρεττάκος Λεωνίδα Δημήτριος,Period,Γ'(18/10/1981-07/05/1985),Date,18/10/1981,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,829,Name,Βρεττάκος Λεωνίδα Δημήτριος,Period,Δ'(02/06/1985-02/06/1989),Date,02/06/1985,Administrative-Region,Β'ΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,830,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,Ε'(18/06/1989-12/10/1989),Date,18/06/1989,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,831,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,ΣΤ'(05/11/1989-12/03/1990),Date,05/11/1989,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,832,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,Ζ'(08/04/1990-11/09/1993),Date,08/04/1990,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,833,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,Η'(10/10/1993-24/08/1996),Date,10/10/1993,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,834,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,Θ΄(22/09/1996-14/03/2000),Date,22/09/1996,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,835,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,Ι'(09/04/2000-11/02/2004),Date,09/04/2000,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,836,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,ΙΑ'(07/03/2004-18/08/2007),Date,07/03/2004,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,837,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,ΙΒ'(16/09/2007-07/09/2009),Date,16/09/2007,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,838,Name,Βρεττός Σπυρίδωνος Κωνσταντίνος (Ντίνος),Period,ΙΓ΄(04/10/2009-11/04/2012),Date,04/10/2009,Administrative-Region,ΑΤΤΙΚΗΣ(υπόλοιπο),Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,839,Name,Βρεττού Σπυρίδωνα Αγάθη (Ρόζα),Period,ΙΑ'(07/03/2004-18/08/2007),Date,17/01/2007,Administrative-Region,ΕΠΙΚΡΑΤΕΙΑΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Aντικατέστησε,ΑνδριανόπουλοςΑνδρέαςΙωάννη(Λόγω,ΈκπτωσηςΒουλευτικούΑξιώματος)
No.,840,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΒ'(16/09/2007-07/09/2009),Date,16/09/2007,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,841,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΓ΄(04/10/2009-11/04/2012),Date,04/10/2009,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,842,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΔ΄(06/05/2012-19/05/2012),Date,06/05/2012,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,843,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΕ΄(17/06/2012-31/12/2014),Date,17/06/2012,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,844,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΣΤ΄(25/01/2015-28/08/2015),Date,25/01/2015,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,845,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΖ΄(20/09/2015-11/06/2019),Date,20/09/2015,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,846,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΗ΄(17/07/2019-22/04/2023),Date,07/07/2019,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,847,Name,Βρούτσης Βασιλείου Ιωάννης,Period,ΙΘ΄(28/05/2023-07/06/2023),Date,21/05/2023,Administrative-Region,ΚΥΚΛΑΔΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,848,Name,Βρυζίδου Παναγιώτη Παρασκευή,Period,ΙΗ΄(17/07/2019-22/04/2023),Date,07/07/2019,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,849,Name,Βύζας Βασιλείου Θεμιστοκλής,Period,Α'(17/11/1974-22/10/1977),Date,17/11/1974,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,850,Name,Βύζας Βασιλείου Θεμιστοκλής,Period,Β'(20/11/1977-19/09/1981),Date,20/11/1977,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,851,Name,Βύζας Βασιλείου Θεμιστοκλής,Period,Δ'(02/06/1985-02/06/1989),Date,02/06/1985,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,852,Name,Βύζας Βασιλείου Θεμιστοκλής,Period,Δ'(02/06/1985-02/06/1989),Date,02/12/1985,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,ΈκπτωσηςΒουλευτικούΑξιώματος(αντικαταστάτης,ΚυρατσούςΜερκούριοςΓεωργίου),
No.,853,Name,Βύζας Κωνσταντίνου Βασίλειος - Ευμένης,Period,Θ΄(22/09/1996-14/03/2000),Date,22/09/1996,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,854,Name,Βύζας Κωνσταντίνου Βασίλειος - Ευμένης,Period,Θ΄(22/09/1996-14/03/2000),Date,29/12/1997,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,ΈκπτωσηςΒουλευτικούΑξιώματος(αντικαταστάτης,ΠαπαφιλίππουΝικόλαοςΠαντελή),
No.,855,Name,Βύζας Κωνσταντίνου Βασίλειος - Ευμένης,Period,Ι'(09/04/2000-11/02/2004),Date,09/04/2000,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,856,Name,Βύζας Κωνσταντίνου Βασίλειος - Ευμένης,Period,Ι'(09/04/2000-11/02/2004),Date,19/09/2001,Administrative-Region,ΚΟΖΑΝΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,ΈκπτωσηςΒουλευτικούΑξιώματος(αντικαταστάτης,ΒλαχόπουλοςΗλίαςΔημητρίου),
No.,857,Name,Βυζοβίτης Κωνσταντίνου Χρήστος,Period,Ε'(18/06/1989-12/10/1989),Date,18/06/1989,Administrative-Region,ΠΕΛΛΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,858,Name,Βυζοβίτης Κωνσταντίνου Χρήστος,Period,ΣΤ'(05/11/1989-12/03/1990),Date,05/11/1989,Administrative-Region,ΠΕΛΛΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Aντικατέστησε,Φουντουκίδου-ΘεοδωρίδουΠαρθέναΕυσταθίου(Λόγω,ΈκπτωσηςΒουλευτικούΑξιώματος)
No.,859,Name,Βυζοβίτης Κωνσταντίνου Χρήστος,Period,Ζ'(08/04/1990-11/09/1993),Date,08/04/1990,Administrative-Region,ΠΕΛΛΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,860,Name,Βυζοβίτης Κωνσταντίνου Χρήστος,Period,Η'(10/10/1993-24/08/1996),Date,10/10/1993,Administrative-Region,ΠΕΛΛΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,861,Name,Βυζοβίτης Κωνσταντίνου Χρήστος,Period,Θ΄(22/09/1996-14/03/2000),Date,22/09/1996,Administrative-Region,ΠΕΛΛΗΣ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,862,Name,Γαβρήλος Νικολάου Γεώργιος,Period,ΙΘ΄(28/05/2023-07/06/2023),Date,21/05/2023,Administrative-Region,ΑΡΓΟΛΙΔΟΣ,Parliamentary-Party,ΣΥΡΙΖΑ-ΠΡΟΟΔΕΥΤΙΚΗΣΥΜΜΑΧΙΑ,Description,Εκλογής,,
No.,863,Name,Γαβρόγλου Βασιλείου Κωνσταντίνος,Period,ΙΖ΄(20/09/2015-11/06/2019),Date,20/09/2015,Administrative-Region,ΕΠΙΚΡΑΤΕΙΑΣ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,864,Name,Γαζής Ζάχου Νικόλαος,Period,Α'(17/11/1974-22/10/1977),Date,17/11/1974,Administrative-Region,ΕΠΙΚΡΑΤΕΙΑΣ,Parliamentary-Party,ΕΝΩΣΗΚΕΝΤΡΟΥ-ΝΕΕΣΔΥΝΑΜΕΙΣΕΚ/ΝΔ,Description,Εκλογής,,
No.,865,Name,Γαζής Ζάχου Νικόλαος,Period,Α'(17/11/1974-22/10/1977),Date,25/02/1976,Administrative-Region,ΕΠΙΚΡΑΤΕΙΑΣ,Parliamentary-Party,ΕΔΗΚ,Description,ΜετονομασίακόμματοςΕΚ/ΝΔσεΕΔΗΚ,,
No.,866,Name,Γαϊτάνη Γεωργίου Ιωάννα,Period,ΙΕ΄(17/06/2012-31/12/2014),Date,17/06/2012,Administrative-Region,Α'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,867,Name,Γαϊτάνη Γεωργίου Ιωάννα,Period,ΙΣΤ΄(25/01/2015-28/08/2015),Date,25/01/2015,Administrative-Region,Α'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
No.,868,Name,Γαϊτάνη Γεωργίου Ιωάννα,Period,ΙΣΤ΄(25/01/2015-28/08/2015),Date,21/08/2015,Administrative-Region,Α'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party,ΛΑΪΚΗΕΝΟΤΗΤΑ,Description,Προσχώρησης/ΕπανένταξηςσεΚ.Ο,,
No.,869,Name,Γαϊτάνης Δημητρίου Αναστάσιος (Τάσος),Period,ΙΘ΄(28/05/2023-07/06/2023),Date,21/05/2023,Administrative-Region,Β3΄ΝΟΤΙΟΥΤΟΜΕΑΑΘΗΝΩΝ,Parliamentary-Party,ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description,Εκλογής,,
No.,870,Name,Γαϊτανίδης Αλεξάνδρου Δημήτριος,Period,Η'(10/10/1993-24/08/1996),Date,10/10/1993,Administrative-Region,ΠΕΛΛΗΣ,Parliamentary-Party,ΠΑ.ΣΟ.Κ.,Description,Εκλογής,,
No.,871,Name,Γάκης Θωμά Δημήτριος,Period,ΙΕ΄(17/06/2012-31/12/2014),Date,17/06/2012,Administrative-Region,ΔΩΔΕΚΑΝΗΣΟΥ,Parliamentary-Party,ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description,Εκλογής,,
